	指标	地区	年	数据	行业	行业指标
4397	居民服务和其他服务业城镇私营企业和个体就业人员	辽宁省	2011	30.8311	居民服务和其他服务业城镇	人员
4398	居民服务和其他服务业城镇私营企业和个体就业人员	辽宁省	2010	31.9646	居民服务和其他服务业城镇	人员
4399	居民服务和其他服务业城镇私营企业和个体就业人员	辽宁省	2009	31.2764	居民服务和其他服务业城镇	人员
4400	居民服务和其他服务业城镇私营企业和个体就业人员	吉林省	2018		居民服务和其他服务业城镇	人员
4401	居民服务和其他服务业城镇私营企业和个体就业人员	吉林省	2017	43.9492	居民服务和其他服务业城镇	人员
4402	居民服务和其他服务业城镇私营企业和个体就业人员	吉林省	2016	37.0062	居民服务和其他服务业城镇	人员
4403	居民服务和其他服务业城镇私营企业和个体就业人员	吉林省	2015	37.8254	居民服务和其他服务业城镇	人员
4404	居民服务和其他服务业城镇私营企业和个体就业人员	吉林省	2014	34.4591	居民服务和其他服务业城镇	人员
4405	居民服务和其他服务业城镇私营企业和个体就业人员	吉林省	2013	34.5226	居民服务和其他服务业城镇	人员
4406	居民服务和其他服务业城镇私营企业和个体就业人员	吉林省	2012	31.2513	居民服务和其他服务业城镇	人员
4407	居民服务和其他服务业城镇私营企业和个体就业人员	吉林省	2011	29.5814	居民服务和其他服务业城镇	人员
4408	居民服务和其他服务业城镇私营企业和个体就业人员	吉林省	2010	20.0282	居民服务和其他服务业城镇	人员
4409	居民服务和其他服务业城镇私营企业和个体就业人员	吉林省	2009	14.5259	居民服务和其他服务业城镇	人员
4410	居民服务和其他服务业城镇私营企业和个体就业人员	黑龙江省	2018		居民服务和其他服务业城镇	人员
4411	居民服务和其他服务业城镇私营企业和个体就业人员	黑龙江省	2017	46.5933	居民服务和其他服务业城镇	人员
4412	居民服务和其他服务业城镇私营企业和个体就业人员	黑龙江省	2016	41.461000000000006	居民服务和其他服务业城镇	人员
4413	居民服务和其他服务业城镇私营企业和个体就业人员	黑龙江省	2015	32.7546	居民服务和其他服务业城镇	人员
4414	居民服务和其他服务业城镇私营企业和个体就业人员	黑龙江省	2014	35.8517	居民服务和其他服务业城镇	人员
4415	居民服务和其他服务业城镇私营企业和个体就业人员	黑龙江省	2013	32.1763	居民服务和其他服务业城镇	人员
4416	居民服务和其他服务业城镇私营企业和个体就业人员	黑龙江省	2012	33.9545	居民服务和其他服务业城镇	人员
4417	居民服务和其他服务业城镇私营企业和个体就业人员	黑龙江省	2011	28.4481	居民服务和其他服务业城镇	人员
4418	居民服务和其他服务业城镇私营企业和个体就业人员	黑龙江省	2010	52.5511	居民服务和其他服务业城镇	人员
4419	居民服务和其他服务业城镇私营企业和个体就业人员	黑龙江省	2009	19.7855	居民服务和其他服务业城镇	人员
4420	居民服务和其他服务业城镇私营企业和个体就业人员	上海市	2018		居民服务和其他服务业城镇	人员
4421	居民服务和其他服务业城镇私营企业和个体就业人员	上海市	2017	15.4359	居民服务和其他服务业城镇	人员
4422	居民服务和其他服务业城镇私营企业和个体就业人员	上海市	2016	14.2636	居民服务和其他服务业城镇	人员
4423	居民服务和其他服务业城镇私营企业和个体就业人员	上海市	2015	14.224	居民服务和其他服务业城镇	人员
4424	居民服务和其他服务业城镇私营企业和个体就业人员	上海市	2014	13.3758	居民服务和其他服务业城镇	人员
4425	居民服务和其他服务业城镇私营企业和个体就业人员	上海市	2013	12.4734	居民服务和其他服务业城镇	人员
4426	居民服务和其他服务业城镇私营企业和个体就业人员	上海市	2012	12.427999999999999	居民服务和其他服务业城镇	人员
4427	居民服务和其他服务业城镇私营企业和个体就业人员	上海市	2011	12.1892	居民服务和其他服务业城镇	人员
4428	居民服务和其他服务业城镇私营企业和个体就业人员	上海市	2010	11.9802	居民服务和其他服务业城镇	人员
4429	居民服务和其他服务业城镇私营企业和个体就业人员	上海市	2009	11.8663	居民服务和其他服务业城镇	人员
4430	居民服务和其他服务业城镇私营企业和个体就业人员	江苏省	2018		居民服务和其他服务业城镇	人员
4431	居民服务和其他服务业城镇私营企业和个体就业人员	江苏省	2017	118.1836	居民服务和其他服务业城镇	人员
4432	居民服务和其他服务业城镇私营企业和个体就业人员	江苏省	2016	101.2419	居民服务和其他服务业城镇	人员
4433	居民服务和其他服务业城镇私营企业和个体就业人员	江苏省	2015	88.1365	居民服务和其他服务业城镇	人员
4434	居民服务和其他服务业城镇私营企业和个体就业人员	江苏省	2014	78.4091	居民服务和其他服务业城镇	人员
4435	居民服务和其他服务业城镇私营企业和个体就业人员	江苏省	2013	71.9708	居民服务和其他服务业城镇	人员
4436	居民服务和其他服务业城镇私营企业和个体就业人员	江苏省	2012	65.2972	居民服务和其他服务业城镇	人员
4437	居民服务和其他服务业城镇私营企业和个体就业人员	江苏省	2011	64.0958	居民服务和其他服务业城镇	人员
4438	居民服务和其他服务业城镇私营企业和个体就业人员	江苏省	2010	57.5892	居民服务和其他服务业城镇	人员
4439	居民服务和其他服务业城镇私营企业和个体就业人员	江苏省	2009	53.2635	居民服务和其他服务业城镇	人员
4440	居民服务和其他服务业城镇私营企业和个体就业人员	浙江省	2018		居民服务和其他服务业城镇	人员
4441	居民服务和其他服务业城镇私营企业和个体就业人员	浙江省	2017	88.1824	居民服务和其他服务业城镇	人员
4442	居民服务和其他服务业城镇私营企业和个体就业人员	浙江省	2016	87.3391	居民服务和其他服务业城镇	人员
4443	居民服务和其他服务业城镇私营企业和个体就业人员	浙江省	2015	71.9351	居民服务和其他服务业城镇	人员
4444	居民服务和其他服务业城镇私营企业和个体就业人员	浙江省	2014	61.3677	居民服务和其他服务业城镇	人员
4445	居民服务和其他服务业城镇私营企业和个体就业人员	浙江省	2013	46.9373	居民服务和其他服务业城镇	人员
4446	居民服务和其他服务业城镇私营企业和个体就业人员	浙江省	2012	42.8924	居民服务和其他服务业城镇	人员
4447	居民服务和其他服务业城镇私营企业和个体就业人员	浙江省	2011	41.1646	居民服务和其他服务业城镇	人员
4448	居民服务和其他服务业城镇私营企业和个体就业人员	浙江省	2010	38.41	居民服务和其他服务业城镇	人员
4449	居民服务和其他服务业城镇私营企业和个体就业人员	浙江省	2009	39.534	居民服务和其他服务业城镇	人员
4450	居民服务和其他服务业城镇私营企业和个体就业人员	安徽省	2018		居民服务和其他服务业城镇	人员
4451	居民服务和其他服务业城镇私营企业和个体就业人员	安徽省	2017	77.8849	居民服务和其他服务业城镇	人员
4452	居民服务和其他服务业城镇私营企业和个体就业人员	安徽省	2016	67.5692	居民服务和其他服务业城镇	人员
4453	居民服务和其他服务业城镇私营企业和个体就业人员	安徽省	2015	58.0586	居民服务和其他服务业城镇	人员
4454	居民服务和其他服务业城镇私营企业和个体就业人员	安徽省	2014	50.8225	居民服务和其他服务业城镇	人员
4455	居民服务和其他服务业城镇私营企业和个体就业人员	安徽省	2013	37.8345	居民服务和其他服务业城镇	人员
4456	居民服务和其他服务业城镇私营企业和个体就业人员	安徽省	2012	41.7879	居民服务和其他服务业城镇	人员
4457	居民服务和其他服务业城镇私营企业和个体就业人员	安徽省	2011	34.0781	居民服务和其他服务业城镇	人员
4458	居民服务和其他服务业城镇私营企业和个体就业人员	安徽省	2010	34.3804	居民服务和其他服务业城镇	人员
4459	居民服务和其他服务业城镇私营企业和个体就业人员	安徽省	2009	31.1862	居民服务和其他服务业城镇	人员
4460	居民服务和其他服务业城镇私营企业和个体就业人员	福建省	2018		居民服务和其他服务业城镇	人员
4461	居民服务和其他服务业城镇私营企业和个体就业人员	福建省	2017	44.8514	居民服务和其他服务业城镇	人员
4462	居民服务和其他服务业城镇私营企业和个体就业人员	福建省	2016	39.7249	居民服务和其他服务业城镇	人员
4463	居民服务和其他服务业城镇私营企业和个体就业人员	福建省	2015	32.4785	居民服务和其他服务业城镇	人员
4464	居民服务和其他服务业城镇私营企业和个体就业人员	福建省	2014	27.6791	居民服务和其他服务业城镇	人员
4465	居民服务和其他服务业城镇私营企业和个体就业人员	福建省	2013	23.8868	居民服务和其他服务业城镇	人员
4466	居民服务和其他服务业城镇私营企业和个体就业人员	福建省	2012	29.3452	居民服务和其他服务业城镇	人员
4467	居民服务和其他服务业城镇私营企业和个体就业人员	福建省	2011	27.1969	居民服务和其他服务业城镇	人员
4468	居民服务和其他服务业城镇私营企业和个体就业人员	福建省	2010	16.5763	居民服务和其他服务业城镇	人员
4469	居民服务和其他服务业城镇私营企业和个体就业人员	福建省	2009	21.6265	居民服务和其他服务业城镇	人员
4470	居民服务和其他服务业城镇私营企业和个体就业人员	江西省	2018		居民服务和其他服务业城镇	人员
4471	居民服务和其他服务业城镇私营企业和个体就业人员	江西省	2017	42.8169	居民服务和其他服务业城镇	人员
4472	居民服务和其他服务业城镇私营企业和个体就业人员	江西省	2016	38.8963	居民服务和其他服务业城镇	人员
4473	居民服务和其他服务业城镇私营企业和个体就业人员	江西省	2015	36.8532	居民服务和其他服务业城镇	人员
4474	居民服务和其他服务业城镇私营企业和个体就业人员	江西省	2014	32.6167	居民服务和其他服务业城镇	人员
4475	居民服务和其他服务业城镇私营企业和个体就业人员	江西省	2013	28.1786	居民服务和其他服务业城镇	人员
4476	居民服务和其他服务业城镇私营企业和个体就业人员	江西省	2012	23.8776	居民服务和其他服务业城镇	人员
4477	居民服务和其他服务业城镇私营企业和个体就业人员	江西省	2011	23.415	居民服务和其他服务业城镇	人员
4478	居民服务和其他服务业城镇私营企业和个体就业人员	江西省	2010	19.2389	居民服务和其他服务业城镇	人员
4479	居民服务和其他服务业城镇私营企业和个体就业人员	江西省	2009	17.1799	居民服务和其他服务业城镇	人员
4480	居民服务和其他服务业城镇私营企业和个体就业人员	山东省	2018		居民服务和其他服务业城镇	人员
